,FILE NO,DIVISION,MODE OF TRANSPORTATION,BUSINESS LINE,SALESMAN CODE,SALESMAN NAME,REPORT DATE,CUSTOMER CODE,CUSTOMER NAME,PORT OF LOAD NAME,PORT OF LOAD COUNTRY,PORT OF DCHG NAME,PORT OF DCHG COUNTRY,GROSS WEIGHT,REVENUE,PROFIT,TOTAL BILLED TO ACCOUNT,STATUS,CONTROLLER,INV DATE,DATE INVOICED,LAST EVENT NAME
10317,730000226-01,77,11.0,35.0,77.0,Justin Andrews, 4/09/2021,AAUIMP01,AAUDIO IMPORTS,PHILADELPHIA INT'L AIRPOR,US,LONDON HEATHROW,GB,127.0,"1,307.28",242.02,"1,307.28",PRE-SHIPMENT,WENONA WESTERHOLD, 4/09/2021, 6/22/2021,Error Reading Event Code!
10318,730000227-01,77,11.0,35.0,,, 4/10/2021,GLODEC01,GLOBAL DECOMPRESSION,"DENVER, CO      USA",US,ATHENS,GR,1155.0,"6,588.49","1,096.64","6,588.49",PRE-SHIPMENT,WENONA WESTERHOLD, 4/10/2021, 4/10/2021,File Opened
10319,730000228,77,11.0,35.0,77.0,Justin Andrews, 4/21/2021,SCEBIO01,SCENTRY BIOLOGICALS INC,"DENVER, CO      USA",US,CAPE TOWN,ZA,62.0,"1,370.00",357.7,"1,370.00",PRE-SHIPMENT,WENONA WESTERHOLD, 5/04/2021, 5/04/2021,File Opened
10320,730000229-01,77,11.0,35.0,70.0,Susie Wilkinson, 5/09/2021,WISLLC02,"WISCOSEOUL, LLC",LOS ANGELES INT'L AIRPORT,US,LIMA,PE,144.0,0,0,0,PRE-SHIPMENT,JUSTIN ANDREWS,  /  /    ,  /  /    ,File Opened
10321,730000230,77,11.0,35.0,77.0,Justin Andrews, 5/12/2021,SCEBIO01,SCENTRY BIOLOGICALS INC,"DENVER, CO      USA",US,TEL AVIV,IL,265.0,"1,303.65",222,"1,303.65",PRE-SHIPMENT,WENONA WESTERHOLD, 6/16/2021, 6/16/2021,File Opened
10322,730000231,77,11.0,35.0,77.0,Justin Andrews, 5/13/2021,SCEBIO01,SCENTRY BIOLOGICALS INC,"DENVER, CO      USA",US,CAPE TOWN,ZA,195.0,"3,657.20",952.97,"3,657.20",PRE-SHIPMENT,WENONA WESTERHOLD, 5/13/2021, 6/22/2021,File Opened
10323,730000232-01,77,11.0,35.0,,, 5/18/2021,,,HOUSTON - INTERCONTINENTA,US,LIMA,PE,0.0,0,0,0,PRE-SHIPMENT,WENONA WESTERHOLD,  /  /    ,  /  /    ,File Opened
10324,730000233,77,11.0,35.0,77.0,Justin Andrews, 5/21/2021,CABWES01,CABLE WEST INC,"CHARLOTTE, NC",US,TOKYO - NARITA  JAPAN,JP,268.0,946.22,289.82,946.22,PRE-SHIPMENT,WENONA WESTERHOLD, 6/16/2021, 6/16/2021,File Opened
10325,730000235,77,11.0,35.0,70.0,Susie Wilkinson, 4/30/2021,WISLLC02,"WISCOSEOUL, LLC",,,,,0.0,"21,676.00","1,730.21","21,676.00",PRE-SHIPMENT,JUSTIN ANDREWS, 4/30/2021, 4/30/2021,File Opened
10326,730000236-01,77,11.0,35.0,,, 5/25/2021,FREHUT01,FRED HUTCHINSON CANCER,CHICAGO O'HARE,US,JOHANNESBURG,ZA,800.0,0,"-7,975.80",0,PRE-SHIPMENT,WENONA WESTERHOLD, 5/25/2021,  /  /    ,Delievered
10327,730000237,77,11.0,35.0,77.0,Justin Andrews, 5/31/2021,SCEBIO01,SCENTRY BIOLOGICALS INC,"DENVER, CO      USA",US,CAPE TOWN,ZA,120.0,"1,963.65",273.3,"1,963.65",PRE-SHIPMENT,WENONA WESTERHOLD, 6/16/2021, 6/16/2021,File Opened
10328,730000238-01,77,11.0,35.0,,, 6/04/2021,FREHUT01,FRED HUTCHINSON CANCER,"DENVER, CO      USA",US,BUENOS AIRES - EZEIZA/MIN,AR,7.0,0,-237.72,0,PRE-SHIPMENT,WENONA WESTERHOLD, 6/04/2021,  /  /    ,File Opened
10329,730000239,77,11.0,35.0,77.0,Justin Andrews, 6/18/2021,SCEBIO01,SCENTRY BIOLOGICALS INC,"DENVER, CO      USA",US,TEL AVIV,IL,281.0,"1,360.00",354.3,"1,360.00",PRE-SHIPMENT,WENONA WESTERHOLD, 6/25/2021, 6/25/2021,File Opened
10330,730000240,77,11.0,35.0,77.0,Justin Andrews, 6/24/2021,CRAAND02,CRATERS AND FREIGHTERS,"DENVER, CO      USA",US,KANSAI AIRPORT,JP,2129.0,"24,255.52","1,957.30","24,255.52",PRE-SHIPMENT,WENONA WESTERHOLD, 6/28/2021, 6/28/2021,File Opened
10331,730000241,77,11.0,35.0,77.0,Justin Andrews, 6/25/2021,SCEBIO01,SCENTRY BIOLOGICALS INC,"DENVER, CO      USA",US,VIENNA,AT,120.0,495.9,219.9,495.9,PRE-SHIPMENT,WENONA WESTERHOLD, 6/25/2021, 6/25/2021,File Opened
10332,730000246,77,11.0,35.0,70.0,Susie Wilkinson, 6/30/2021,WISLLC02,"WISCOSEOUL, LLC",,,,,1.0,"5,100.00",842.4,"5,100.00",PRE-SHIPMENT,JUSTIN ANDREWS, 6/30/2021, 6/30/2021,File Opened
10333,730000247,77,11.0,35.0,70.0,Susie Wilkinson, 6/30/2021,WISLLC02,"WISCOSEOUL, LLC",,,,,1.0,"10,733.00",0,"10,733.00",PRE-SHIPMENT,JUSTIN ANDREWS, 6/30/2021, 6/30/2021,File Opened
10334,730000248,77,11.0,35.0,70.0,Susie Wilkinson, 6/30/2021,WISLLC02,"WISCOSEOUL, LLC",,,,,1.0,"16,254.00","1,781.50","16,254.00",PRE-SHIPMENT,JUSTIN ANDREWS, 6/30/2021, 6/30/2021,File Opened
10335,730000249,77,11.0,35.0,70.0,Susie Wilkinson, 6/30/2021,WISLLC02,"WISCOSEOUL, LLC",,,,,1.0,"14,670.00",646.75,"14,670.00",PRE-SHIPMENT,JUSTIN ANDREWS, 6/30/2021, 6/30/2021,File Opened
10336,730000250,77,11.0,35.0,70.0,Susie Wilkinson, 6/30/2021,WISLLC02,"WISCOSEOUL, LLC",,,,,1.0,"14,670.00",342.75,"14,670.00",PRE-SHIPMENT,JUSTIN ANDREWS, 6/30/2021, 6/30/2021,File Opened
10337,,0,11.0,,,, 4/19/2021,,,,,,,0.0,0,0,0,OPEN,SARAH LIBBY,  /  /    ,  /  /    ,
10338,,0,11.0,,19.0,PDAVIS, 5/13/2021,,,,,,,1071.0,0,0,0,OPEN,SARAH LIBBY,  /  /    ,  /  /    ,
10339,,0,11.0,,,, 5/13/2021,,,,,,,1071.0,0,0,0,OPEN,KIRSTEN GOWER,  /  /    ,  /  /    ,
10340,,0,11.0,,,, 5/13/2021,,,,,,,1071.0,0,0,0,OPEN,CHRISTINE GOODBODY,  /  /    ,  /  /    ,
10341,,0,40.0,,,, 6/14/2021,,,,IT,3307,US,880.0,0,0,0,OPEN,KIRSTEN GOWER,  /  /    ,  /  /    ,
10342,7400261,77,41.0,45.0,77.0,Justin Andrews, 2/12/2021,ORAINC01,ORALABS INC,SHANGHAI,CN,CHICAGO,US,3457.0,"51,427.14","2,746.00","51,427.14",OPEN,WENONA WESTERHOLD, 2/28/2021, 2/28/2021,Invoice Printed BB Air
10343,7400262,77,40.0,45.0,35.0,TDOONER, 2/06/2021,CNCSTE01,CNC STEP USA LLC,DUSSELDORF,DE,CHICAGO O'HARE,US,138.0,"2,203.31",337.5,"2,203.31",OPEN,WENONA WESTERHOLD, 2/08/2021, 2/26/2021,Invoice Printed BB Air
10344,7400263,77,40.0,45.0,77.0,Justin Andrews, 2/05/2021,BRIACK01,BRIAN ACKERMAN,ATHENS,GR,HOUSTON - INTERCONTINENTA,US,230.0,595.89,158,595.89,OPEN,WENONA WESTERHOLD, 2/05/2021, 2/26/2021,Invoice Printed BB Air
10345,7400264,77,40.0,45.0,70.0,Susie Wilkinson, 2/11/2021,WISLLC02,"WISCOSEOUL, LLC",HANOI   VIETNAM,VN,CHICAGO O'HARE,US,898.0,"11,120.00",-70.68,"11,120.00",OPEN,JUSTIN ANDREWS, 2/22/2021, 2/28/2021,Invoice Printed BB Air
10346,7400265,77,40.0,45.0,9999.0,AGENTS, 2/26/2021,ITTJAP01,ITT (JAPAN) LIMITED,OSAKA,JP,DENVER,US,38.0,342.31,108.81,342.31,OPEN,WENONA WESTERHOLD, 3/09/2021, 5/21/2021,Invoice Printed BB Air
10347,7400266,77,40.0,45.0,77.0,Justin Andrews, 2/28/2021,RECINC01,RECLINER INC,QINGDAO,CN,NEWARK,US,238.0,"5,200.48","1,022.09","5,200.48",OPEN,WENONA WESTERHOLD, 3/09/2021, 3/30/2021,Invoice Printed BB Air
10348,7400267,77,40.0,45.0,77.0,Justin Andrews, 3/07/2021,SCICOR02,SCINTEC CORPORATION,STUTTGART,DE,"DENVER, CO      USA",US,397.0,595.85,175.03,595.85,OPEN,WENONA WESTERHOLD, 3/11/2021, 3/11/2021,File Opened
10349,7400268,77,40.0,45.0,77.0,Justin Andrews, 3/11/2021,ORAINC01,ORALABS INC,SHANGHAI,CN,CHICAGO,US,350.0,"4,643.54",933.23,"4,643.54",OPEN,WENONA WESTERHOLD, 3/24/2021, 3/24/2021,Invoice Printed BB Air
10350,7400269,77,40.0,45.0,77.0,Justin Andrews, 4/06/2021,BRIACK01,BRIAN ACKERMAN,LONDON HEATHROW,GB,LOS ANGELES INT'L AIRPORT,US,179.0,"2,817.14",230,"2,817.14",OPEN,WENONA WESTERHOLD, 4/14/2021, 6/16/2021,Invoice Printed BB Air
10351,7400270,77,40.0,45.0,77.0,Justin Andrews, 4/13/2021,RECINC01,RECLINER INC,BEIJING,CN,"JFK AIRPORT, NEW YORK",US,2421.0,"46,874.04","3,656.75","46,874.04",DELIVERED,WENONA WESTERHOLD, 4/15/2021, 5/20/2021,Invoice Printed BB Air
10352,7400271,77,40.0,45.0,77.0,Justin Andrews, 5/10/2021,RECINC01,RECLINER INC,BEIJING,CN,"JFK AIRPORT, NEW YORK",US,1536.0,"29,973.74",848.17,"29,973.74",OPEN,WENONA WESTERHOLD, 5/21/2021, 5/21/2021,Invoice Printed BB Air
10353,7400272,77,40.0,45.0,35.0,TDOONER, 5/09/2021,CNCSTE01,CNC STEP USA LLC,DUSSELDORF,DE,CHICAGO O'HARE,US,220.0,"2,643.19",195.38,"2,643.19",OPEN,WENONA WESTERHOLD, 5/11/2021, 6/28/2021,Invoice Printed BB Air
10354,7400273,77,40.0,45.0,77.0,Justin Andrews, 5/13/2021,WILGOO01,WILD GOOSE CANNING TECHNOLOGIES,AMSTERDAM,NL,DENVER,US,330.0,199.11,50,199.11,OPEN,WENONA WESTERHOLD, 5/21/2021, 5/21/2021,Invoice Printed BB Air
10355,7400274,77,40.0,45.0,77.0,Justin Andrews, 4/30/2021,RECINC01,RECLINER INC,,,,,0.0,0,0,0,DELIVERED,JUSTIN ANDREWS,  /  /    ,  /  /    ,Invoice Printed BB Air
10356,7400275,77,40.0,45.0,70.0,Susie Wilkinson, 5/31/2021,WISLLC02,"WISCOSEOUL, LLC",HANOI,VN,CHICAGO O'HARE,US,61.0,0,-401.44,0,OPEN,WENONA WESTERHOLD, 5/31/2021,  /  /    ,File Opened
10357,7400276-01,77,40.0,45.0,77.0,Justin Andrews, 6/05/2021,BRIACK01,BRIAN ACKERMAN,LONDON HEATHROW,GB,NEWARK,US,400.0,0,-146.77,0,OPEN,WENONA WESTERHOLD, 6/22/2021,  /  /    ,File Opened
10358,7400276-02,77,40.0,45.0,77.0,Justin Andrews, 6/05/2021,AAUIMP01,AAUDIO IMPORTS,LONDON HEATHROW,GB,NEWARK,US,330.0,0,0,0,OPEN,WENONA WESTERHOLD,  /  /    ,  /  /    ,File Opened
10359,7400277,77,40.0,45.0,9999.0,AGENTS, 6/12/2021,APPEN01,AP PENTA FORWARDING & LOGISTICS,ATHENS,GR,KANSAS CITY,US,505.42,0,-129.5,0,OPEN,WENONA WESTERHOLD, 6/29/2021,  /  /    ,File Opened
10360,7400278,77,40.0,45.0,77.0,Justin Andrews, 6/04/2021,BRIACK01,BRIAN ACKERMAN,WARSAW,PL,BOSTON-LOGAN INTL AIRPORT,US,520.0,0,-454.89,0,OPEN,WENONA WESTERHOLD, 6/08/2021,  /  /    ,File Opened
10361,7400279,77,40.0,45.0,70.0,Susie Wilkinson, 6/11/2021,WISLLC02,"WISCOSEOUL, LLC",HANOI,VN,CHICAGO O'HARE,US,115.0,0,-117.23,0,OPEN,WENONA WESTERHOLD, 6/23/2021,  /  /    ,File Opened
10362,7400280,77,40.0,45.0,77.0,Justin Andrews, 6/12/2021,TENLLC01,"TENSPRODUCTS, LLC",TAIPEI,TW,"DENVER, CO      USA",US,88.0,0,-279.69,0,OPEN,WENONA WESTERHOLD, 6/14/2021,  /  /    ,File Opened
10363,7400281,77,40.0,45.0,35.0,TDOONER, 6/16/2021,CNCSTE01,CNC STEP USA LLC,DUSSELDORF,DE,CHICAGO,US,245.0,0,-315.19,0,OPEN,WENONA WESTERHOLD, 6/23/2021,  /  /    ,File Opened
10364,7400283,77,40.0,45.0,77.0,Justin Andrews, 6/13/2021,RECINC01,RECLINER INC,BEIJING/PEKING,CN,"JFK AIRPORT, NEW YORK",US,1043.0,0,"-9,359.53",0,CONFIRMED ON BOARD,WENONA WESTERHOLD, 6/16/2021,  /  /    ,File Opened
10365,7400284,77,40.0,45.0,77.0,Justin Andrews, 6/14/2021,WILGOO01,WILD GOOSE CANNING TECHNOLOGIES,AMSTERDAM,NL,DENVER,US,110.0,167.68,130,167.68,OPEN,WENONA WESTERHOLD, 6/23/2021, 6/23/2021,Invoice Printed BB Air
10366,7400285,77,40.0,45.0,77.0,Justin Andrews, 7/02/2021,BRIACK01,BRIAN ACKERMAN,WARSAW,PL,LOS ANGELES INT'L AIRPORT,US,290.0,0,-188.7,0,OPEN,WENONA WESTERHOLD, 7/02/2021,  /  /    ,File Opened
10367,7400287,77,40.0,45.0,70.0,Susie Wilkinson, 7/03/2021,WISLLC02,"WISCOSEOUL, LLC",INCHEON,KR,DENVER,US,196.0,0,0,0,OPEN,WENONA WESTERHOLD,  /  /    ,  /  /    ,File Opened
10368,77-000495,85,40.0,75.0,85.0,Ricardo Gorgone, 3/22/2021,PARKEL01,PARSONS KELLOGG,"ST. LOUIS, MO   USA",US,,,0.0,"2,279.12","2,279.12","2,279.12",LOADING,JUSTIN ANDREWS, 4/02/2021, 4/02/2021,
10369,8010064,80,40.0,75.0,8000.0,Oceanair - California, 2/04/2021,THETEN01,THE TENDER BAR,,,,,523.9,"1,142.95",461.04,"1,142.95",PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10370,8010065,80,40.0,75.0,8000.0,Oceanair - California, 2/05/2021,THETEN01,THE TENDER BAR,,,,,533.43,"4,237.00","1,780.86","4,237.00",PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10371,8010066,80,40.0,75.0,8000.0,Oceanair - California, 2/06/2021,NEWREG01,NEW REGENCY,,,,,2.72,"2,500.00","1,646.31","2,500.00",PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10372,8010067,80,40.0,75.0,8000.0,Oceanair - California, 2/06/2021,STAFAM01,STARZ FAMILY PRODUCTIONS,,,,,175.09,"2,104.50","1,335.31","2,104.50",PICKUP REQUESTED,ERIC CRUZ, 2/09/2021, 2/25/2021,
10373,8010068,80,40.0,75.0,8000.0,Oceanair - California, 2/08/2021,TWDS901,TWDWB,,,,,547.04,897.25,440.1,897.25,PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10374,8010069,80,40.0,75.0,8000.0,Oceanair - California, 2/09/2021,SERUNC01,SERVANT S2 UNCLE GEORGE PRO,,,,,227.25,730,401.12,730,PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10375,8010070,80,40.0,75.0,8000.0,Oceanair - California, 2/03/2021,MOUFIL01,MOUNTAINAIR FILMS,,,,,149.69,555,424.03,555,PICKUP REQUESTED,ERIC CRUZ, 2/15/2021, 2/25/2021,
10376,8010071,80,40.0,75.0,8000.0,Oceanair - California, 2/05/2021,THETEN01,THE TENDER BAR,,,,,825.55,"2,005.00",732.42,"2,005.00",PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10377,8010072,80,40.0,75.0,8000.0,Oceanair - California, 2/08/2021,SERUNC01,SERVANT S2 UNCLE GEORGE PRO,,,,,11339.93,"8,150.00","1,550.00","8,150.00",PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10378,8010073,80,40.0,75.0,8000.0,Oceanair - California, 2/08/2021,GPPPRO01,GPP PRODUCTIONS,,,,,1905.11,"4,525.00","2,858.61","4,525.00",PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10379,8010074,80,40.0,75.0,8000.0,Oceanair - California, 2/08/2021,PARPIC01,PARAMOUNT PICTURES CORP,,,,,652.73,"1,311.81",248.39,"1,311.81",PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10380,8010075,80,40.0,75.0,8000.0,Oceanair - California, 2/08/2021,SMATOW02,SMALL TOWN LLC,,,,,307.09,900,507.23,900,PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10381,8010076,80,40.0,75.0,8000.0,Oceanair - California, 2/08/2021,SMATOW02,SMALL TOWN LLC,,,,,57.15,725,431.23,725,PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10382,8010077,80,40.0,75.0,8000.0,Oceanair - California, 2/12/2021,FIRKIL01,FIRST KILL S1,,,,,296.2,841.17,360.12,841.17,PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10383,8010078,80,40.0,75.0,8000.0,Oceanair - California, 2/12/2021,ABIPRO01,ABILENE PRODUCTIONS,,,,,207.29,655,497.29,655,PICKUP REQUESTED,ERIC CRUZ, 2/24/2021, 2/24/2021,
10384,8010079,80,40.0,75.0,8000.0,Oceanair - California, 2/08/2021,PARPIC01,PARAMOUNT PICTURES CORP,,,,,652.73,450,12.42,450,PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10385,8010080,80,40.0,75.0,8000.0,Oceanair - California, 2/12/2021,BLOREL01,BLOOD RELATIVE,,,,,400.07,982.9,335.69,982.9,PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10386,8010081,80,40.0,75.0,8000.0,Oceanair - California, 2/16/2021,PAC2101,PACIFIC 2.1 ENTERTAINMENT GROUP,,,,,2267.99,"1,800.00","1,000.00","1,800.00",PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10387,8010082,80,40.0,75.0,8000.0,Oceanair - California, 2/09/2021,SERUNC01,SERVANT S2 UNCLE GEORGE PRO,,,,,296.2,"1,361.17",504.15,"1,361.17",PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10388,8010083,80,40.0,75.0,8000.0,Oceanair - California, 2/18/2021,THEBIG04,THE BIG LEAP,,,,,271.25,"2,393.00","1,513.95","2,393.00",PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10389,8010084,80,40.0,75.0,8000.0,Oceanair - California, 2/17/2021,NETFLI01,NETFLIX,,,,,390.55,"1,108.78",603.96,"1,108.78",PICKUP REQUESTED,ERIC CRUZ, 2/25/2021, 2/25/2021,
10390,8010085,80,40.0,75.0,8000.0,Oceanair - California, 2/21/2021,NEWREG01,NEW REGENCY,,,,,2.72,"2,400.00",631.43,"2,400.00",PICKUP REQUESTED,ERIC CRUZ, 2/26/2021, 2/26/2021,
10391,8010086,80,40.0,75.0,8000.0,Oceanair - California, 2/17/2021,THETEN01,THE TENDER BAR,,,,,0.0,"1,258.92",156.64,"1,258.92",PICKUP REQUESTED,ERIC CRUZ, 2/26/2021, 2/26/2021,
10392,8010087,80,40.0,75.0,8000.0,Oceanair - California, 2/22/2021,SMATOW01,SMALL TOWN LLC,,,,,646.38,"1,473.43",449.58,"1,473.43",PICKUP REQUESTED,ERIC CRUZ, 2/26/2021, 2/26/2021,
10393,8010088,80,40.0,75.0,8000.0,Oceanair - California, 2/23/2021,SERUNC01,SERVANT S2 UNCLE GEORGE PRO,,,,,453.6,"1,025.00",580.29,"1,025.00",PICKUP REQUESTED,ERIC CRUZ, 2/26/2021, 2/26/2021,
10394,8010089,80,40.0,75.0,8000.0,Oceanair - California, 2/23/2021,MPSSTU01,MPS STUDIO DALLAS,,,,,179.17,450,261.67,450,PICKUP REQUESTED,ERIC CRUZ, 2/26/2021, 2/26/2021,
10395,8010090,80,40.0,75.0,8000.0,Oceanair - California, 2/24/2021,STAFAM01,STARZ FAMILY PRODUCTIONS,,,,,344.73,"1,050.00",544.62,"1,050.00",PICKUP REQUESTED,ERIC CRUZ, 2/26/2021, 2/26/2021,
10396,8010091,80,40.0,75.0,8000.0,Oceanair - California, 3/01/2021,NEWREG01,NEW REGENCY,,,,,2.72,"1,250.00",980.89,"1,250.00",PICKUP REQUESTED,ERIC CRUZ, 3/01/2021, 3/01/2021,
10397,8010092,80,40.0,75.0,8000.0,Oceanair - California, 3/01/2021,SPACEM01,SPACEMAN,,,,,1610.72,"2,925.29","1,121.87",0,PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10398,8010093,80,40.0,75.0,8000.0,Oceanair - California, 3/02/2021,PARPIC01,PARAMOUNT PICTURES CORP,,,,,107.5,620,444.37,620,PICKUP REQUESTED,ERIC CRUZ, 3/10/2021, 3/16/2021,
10399,8010094,80,40.0,75.0,8000.0,Oceanair - California, 3/02/2021,PARPIC01,PARAMOUNT PICTURES CORP,,,,,197.31,715,262.5,715,PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10400,8010095,80,40.0,70.0,8000.0,Oceanair - California, 3/03/2021,BLINDS01,BLINDSPOT,,,,,758.87,"1,990.75","1,157.77","1,990.75",PICKUP REQUESTED,ERIC CRUZ, 3/10/2021, 3/16/2021,
10401,8010096,80,40.0,75.0,8000.0,Oceanair - California, 3/03/2021,RAJTEN01,RAJ TENTS,,,,,449.51,946.99,444.96,946.99,PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10402,8010097,80,40.0,75.0,8000.0,Oceanair - California, 3/03/2021,MARPRO02,MARGARET PRODUCTIONS,,,,,935.77,"1,760.00",766.02,"1,760.00",PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10403,8010098,80,40.0,75.0,8000.0,Oceanair - California, 3/05/2021,THECON01,THE CONJURING 3,,,,,11339.93,"6,100.00","1,300.00","6,100.00",PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10404,8010099,80,40.0,75.0,8000.0,Oceanair - California, 3/08/2021,APPSTU01,APPLE STUDIOS LLC,,,,,1014.7,"2,295.93",998.54,0,PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10405,8010100,80,40.0,75.0,8000.0,Oceanair - California, 3/05/2021,TREPOS01,TREVANNA POST,,,,,567.45,"1,690.00",591.5,"1,690.00",PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10406,8010101,80,40.0,75.0,8000.0,Oceanair - California, 3/05/2021,20TCEN01,20TH CENTURY FOX,,,,,533.43,"1,370.00",607.61,"1,370.00",PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10407,8010102,80,40.0,75.0,8000.0,Oceanair - California, 3/11/2021,NETFLI01,NETFLIX,,,,,2267.99,"5,300.00","2,343.00","5,300.00",PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10408,8010103,80,40.0,75.0,8000.0,Oceanair - California, 3/11/2021,BREVON01,BRETT VON SHIRLEY,,,,,11339.93,"7,800.00","1,050.00","7,800.00",PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10409,8010104,80,40.0,75.0,9991.0,Carrier, 3/01/2021,4DTRAN01,4D TRANSPORTATION,,,,,1700.99,"4,196.30","1,060.00","4,196.30",PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10410,8010105,80,40.0,75.0,8000.0,Oceanair - California, 3/08/2021,PARPIC01,PARAMOUNT PICTURES CORP,,,,,167.83,675,172.14,675,PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10411,8010106,80,40.0,75.0,8000.0,Oceanair - California, 3/09/2021,NETTHE01,"NETFLIX THE CHAIR""""",,,,,333.85,785.33,273.3,785.33,PICKUP REQUESTED,ERIC CRUZ, 3/16/2021, 3/16/2021,
10412,8010107,80,40.0,75.0,8000.0,Oceanair - California, 3/10/2021,MYBES01,MY BEST FRIENDS EXORCISM,,,,,74.84,515,334.8,515,PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
10413,8010108,80,40.0,75.0,8000.0,Oceanair - California, 3/11/2021,GWAPRO02,"GWAVE PRODUCTIONS, LLC",,,,,11339.93,"9,650.00","1,350.00","9,650.00",PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
10414,8010109,80,40.0,75.0,8000.0,Oceanair - California, 3/11/2021,MYBES01,MY BEST FRIENDS EXORCISM,,,,,915.81,"1,927.00",597.84,"1,927.00",PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
10415,8010110,80,40.0,75.0,8000.0,Oceanair - California, 3/12/2021,STAFAM01,STARZ FAMILY PRODUCTIONS,,,,,312.53,613.21,364.37,613.21,PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
10416,8010111,80,40.0,75.0,8000.0,Oceanair - California, 3/12/2021,TWDSEA01,TWD SEASON 11,,,,,1833.44,"3,150.00","1,125.03","3,150.00",PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
10417,8010112,80,40.0,75.0,8000.0,Oceanair - California, 3/16/2021,MARPRO02,MARGARET PRODUCTIONS,,,,,11339.93,"4,600.00",450,"4,600.00",PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
10418,8010113,80,40.0,75.0,8000.0,Oceanair - California, 3/11/2021,AMEUND01,AMERICAN UNDERDOG,,,,,1895.13,"4,525.00","2,471.98","4,525.00",PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
10419,8010114,80,40.0,75.0,8000.0,Oceanair - California, 3/11/2021,HANBUB01,HANS BUBBY,,,,,742.54,"1,573.23",558.43,"1,573.23",PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
10420,8010115,80,40.0,75.0,8000.0,Oceanair - California, 3/12/2021,MARPRO02,MARGARET PRODUCTIONS,,,,,362.88,961,421.32,961,PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
10421,8010116,80,40.0,75.0,8000.0,Oceanair - California, 3/18/2021,MARPRO02,MARGARET PRODUCTIONS,,,,,676.31,"1,159.69",608.46,"1,159.69",PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
10422,8010117,80,40.0,75.0,8000.0,Oceanair - California, 3/19/2021,ISSPRO01,ISS PROPS,,,,,11339.93,"7,050.00","1,450.00","7,050.00",PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
10423,8010118,80,40.0,75.0,8000.0,Oceanair - California, 3/17/2021,DOOPAT01,DOOM PATROL,,,,,1639.75,"3,265.00","1,862.27","3,265.00",PICKUP REQUESTED,ERIC CRUZ, 3/30/2021, 3/30/2021,
